#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
5521;20/08/2026 14:29:06;IRP_MJ_READ;UP;STATUS_SUCCESS;03 ;".";1;;COM5;;
5522;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5523;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5524;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5525;20/08/2026 14:29:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5526;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5527;20/08/2026 14:29:06;IRP_MJ_READ;UP;STATUS_SUCCESS;09 ;".";1;;COM5;;
5528;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5529;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5530;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5531;20/08/2026 14:29:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5532;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5533;20/08/2026 14:29:06;IRP_MJ_READ;UP;STATUS_SUCCESS;00 ;".";1;;COM5;;
5534;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5535;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5536;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5537;20/08/2026 14:29:06;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5538;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5539;20/08/2026 14:29:06;IRP_MJ_READ;UP;STATUS_SUCCESS;0c ;".";1;;COM5;;
5540;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5541;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5542;20/08/2026 14:29:06;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5543;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5544;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5545;20/08/2026 14:29:07;IRP_MJ_WRITE;DOWN;STATUS_PENDING;03 ;".";1;1;COM5;;
5546;20/08/2026 14:29:07;IRP_MJ_WRITE;UP;STATUS_SUCCESS;03 ;".";1;;COM5;;
5547;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5548;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5549;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;03 ;".";1;;COM5;;
5550;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5551;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5552;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5553;20/08/2026 14:29:07;IRP_MJ_WRITE;DOWN;STATUS_PENDING;09 ;".";1;1;COM5;;
5554;20/08/2026 14:29:07;IRP_MJ_WRITE;UP;STATUS_SUCCESS;09 ;".";1;;COM5;;
5555;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5556;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5557;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;09 ;".";1;;COM5;;
5558;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5559;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5560;20/08/2026 14:29:07;IRP_MJ_WRITE;DOWN;STATUS_PENDING;00 ;".";1;1;COM5;;
5561;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5562;20/08/2026 14:29:07;IRP_MJ_WRITE;UP;STATUS_SUCCESS;00 ;".";1;;COM5;;
5563;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5564;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5565;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;00 ;".";1;;COM5;;
5566;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5567;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5568;20/08/2026 14:29:07;IRP_MJ_WRITE;DOWN;STATUS_PENDING;0c ;".";1;1;COM5;;
5569;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5570;20/08/2026 14:29:07;IRP_MJ_WRITE;UP;STATUS_SUCCESS;0c ;".";1;;COM5;;
5571;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5572;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5573;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;0c ;".";1;;COM5;;
5574;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5575;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5576;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5577;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5578;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5579;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;03 ;".";1;;COM5;;
5580;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5581;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5582;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5583;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5584;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5585;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;09 ;".";1;;COM5;;
5586;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5587;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5588;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5589;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5590;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5591;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;00 ;".";1;;COM5;;
5592;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5593;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5594;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5595;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5596;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5597;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;0c ;".";1;;COM5;;
5598;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5599;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5600;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5601;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5602;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5603;20/08/2026 14:29:07;IRP_MJ_WRITE;DOWN;STATUS_PENDING;03 ;".";1;1;COM5;;
5604;20/08/2026 14:29:07;IRP_MJ_WRITE;UP;STATUS_SUCCESS;03 ;".";1;;COM5;;
5605;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5606;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5607;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;03 ;".";1;;COM5;;
5608;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5609;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5610;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5611;20/08/2026 14:29:07;IRP_MJ_WRITE;DOWN;STATUS_PENDING;09 ;".";1;1;COM5;;
5612;20/08/2026 14:29:07;IRP_MJ_WRITE;UP;STATUS_SUCCESS;09 ;".";1;;COM5;;
5613;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5614;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5615;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;09 ;".";1;;COM5;;
5616;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5617;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5618;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5619;20/08/2026 14:29:07;IRP_MJ_WRITE;DOWN;STATUS_PENDING;00 ;".";1;1;COM5;;
5620;20/08/2026 14:29:07;IRP_MJ_WRITE;UP;STATUS_SUCCESS;00 ;".";1;;COM5;;
5621;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5622;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5623;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;00 ;".";1;;COM5;;
5624;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5625;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5626;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5627;20/08/2026 14:29:07;IRP_MJ_WRITE;DOWN;STATUS_PENDING;0c ;".";1;1;COM5;;
5628;20/08/2026 14:29:07;IRP_MJ_WRITE;UP;STATUS_SUCCESS;0c ;".";1;;COM5;;
5629;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5630;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5631;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;0c ;".";1;;COM5;;
5632;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5633;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5634;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5635;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5636;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5637;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;03 ;".";1;;COM5;;
5638;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5639;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5640;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5641;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5642;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5643;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;09 ;".";1;;COM5;;
5644;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5645;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5646;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5647;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5648;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5649;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;00 ;".";1;;COM5;;
5650;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5651;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5652;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5653;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5654;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5655;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;0c ;".";1;;COM5;;
5656;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5657;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5658;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5659;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5660;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5661;20/08/2026 14:29:07;IRP_MJ_WRITE;DOWN;STATUS_PENDING;03 ;".";1;1;COM5;;
5662;20/08/2026 14:29:07;IRP_MJ_WRITE;UP;STATUS_SUCCESS;03 ;".";1;;COM5;;
5663;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5664;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5665;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;03 ;".";1;;COM5;;
5666;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5667;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5668;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5669;20/08/2026 14:29:07;IRP_MJ_WRITE;DOWN;STATUS_PENDING;09 ;".";1;1;COM5;;
5670;20/08/2026 14:29:07;IRP_MJ_WRITE;UP;STATUS_SUCCESS;09 ;".";1;;COM5;;
5671;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5672;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5673;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;09 ;".";1;;COM5;;
5674;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5675;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5676;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5677;20/08/2026 14:29:07;IRP_MJ_WRITE;DOWN;STATUS_PENDING;00 ;".";1;1;COM5;;
5678;20/08/2026 14:29:07;IRP_MJ_WRITE;UP;STATUS_SUCCESS;00 ;".";1;;COM5;;
5679;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5680;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5681;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;00 ;".";1;;COM5;;
5682;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
5683;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
5684;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;STATUS_PENDING;;"";;;COM5;;
5685;20/08/2026 14:29:07;IRP_MJ_WRITE;DOWN;STATUS_PENDING;0c ;".";1;1;COM5;;
5686;20/08/2026 14:29:07;IRP_MJ_WRITE;UP;STATUS_SUCCESS;0c ;".";1;;COM5;;
5687;20/08/2026 14:29:07;IRP_MJ_READ;DOWN;STATUS_PENDING;;"";;1;COM5;;
5688;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 00 00 00 ;"....";4;;COM5;;
5689;20/08/2026 14:29:07;IRP_MJ_READ;UP;STATUS_SUCCESS;0c ;".";1;;COM5;;
5690;20/08/2026 14:29:07;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;STATUS_PENDING;;"";;;COM5;;
